AccountNo,CustId,AccountLocation,CurrencyCode,DailyDepositLimit,StakeScale,SourceProd,SheetName,Title,FirstName,LastName,CreateDate,CountryCode,Language,Status,DateOfBirth,Contact,CustomerGroup,BetDate,ClassId,CategoryId,Source,BetCount,Bet_Amt,Win_Amt,Product,Unnamed: 9,Unnamed: 10,Unnamed: 11,AccountNo.1,Bet_Amt.1,Product.1,Unnamed: 15,AccountNo.2,Vegas,Sportsbook,Games,Casino,Poker,Bingo,,Adjustments,CLASSID,CATEGORYID,product,sub_product,description,bet_or_play,Table: student,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Table: school,Unnamed: 8
00497XG   ,,,,,,,Betting,,,,,,,,,,,2012-12-25,579,0.0,I,0.0,0.0,328.05,Games,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00497XG   ,,,,,,,Betting,,,,,,,,,,,2012-12-26,579,0.0,I,0.0,0.0,447.9,Games,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00497XG   ,,,,,,,Betting,,,,,,,,,,,2012-12-26,616,0.0,I,0.0,0.0,20.0,Games,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00497XG   ,,,,,,,Betting,,,,,,,,,,,2012-12-27,,0.0,I,0.0,0.0,83.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00497XG   ,,,,,,,Betting,,,,,,,,,,,2012-12-27,579,0.0,I,0.0,0.0,242.5,Games,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00497XG   ,,,,,,,Betting,,,,,,,,,,,2012-12-30,579,0.0,I,0.0,0.0,221.0,Games,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00497XG   ,,,,,,,Betting,,,,,,,,,,,2012-12-31,579,0.0,I,0.0,0.0,198.0,Games,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00775SM   ,,,,,,,Betting,,,,,,,,,,,2012-09-19,BONS_VEGA,0.0,I,0.0,0.0,1.99,Vegas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00775SM   ,,,,,,,Betting,,,,,,,,,,,2012-09-24,BONS_GAM,0.0,I,0.0,0.0,1.32,Games,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00775SM   ,,,,,,,Betting,,,,,,,,,,,2012-09-26,BONS_VEGA,0.0,I,0.0,0.0,3.49,Vegas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00775SM   ,,,,,,,Betting,,,,,,,,,,,2012-09-30,22508_RTNS,22508.0,I,0.0,0.0,346.0,Bingo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00775SM   ,,,,,,,Betting,,,,,,,,,,,2012-10-01,BONS_GAM,0.0,I,0.0,0.0,2.5,Games,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00775SM   ,,,,,,,Betting,,,,,,,,,,,2012-10-07,22508_RTNS,22508.0,I,0.0,0.0,526.0,Bingo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00775SM   ,,,,,,,Betting,,,,,,,,,,,2012-10-17,BONS_VEGA,0.0,I,0.0,0.0,3.0,Vegas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00C017    ,,,,,,,Betting,,,,,,,,,,,2012-09-07,22527_SALE,22527.0,I,0.0,0.0,200.0,Poker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00C017    ,,,,,,,Betting,,,,,,,,,,,2012-09-10,22508_RTNS,22508.0,I,0.0,0.0,524.43,Bingo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00C017    ,,,,,,,Betting,,,,,,,,,,,2012-09-10,22527_SALE,22527.0,I,0.0,0.0,900.0,Poker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00C017    ,,,,,,,Betting,,,,,,,,,,,2012-09-28,22508_RTNS,22508.0,I,0.0,0.0,255.66,Bingo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00C017    ,,,,,,,Betting,,,,,,,,,,,2012-09-28,22527_SALE,22527.0,I,0.0,0.0,400.0,Poker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00C017    ,,,,,,,Betting,,,,,,,,,,,2012-09-29,22527_SALE,22527.0,I,0.0,0.0,100.0,Poker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00C017    ,,,,,,,Betting,,,,,,,,,,,2012-10-11,22527_SALE,22527.0,I,0.0,0.0,250.0,Poker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00C017    ,,,,,,,Betting,,,,,,,,,,,2012-10-19,22527_SALE,22527.0,I,0.0,0.0,100.0,Poker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00C017    ,,,,,,,Betting,,,,,,,,,,,2012-10-19,22508_RTNS,22508.0,I,0.0,0.0,0.0,Bingo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00C017    ,,,,,,,Betting,,,,,,,,,,,2012-10-26,22527_SALE,22527.0,I,0.0,0.0,200.0,Poker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00C017    ,,,,,,,Betting,,,,,,,,,,,2012-11-12,22527_SALE,22527.0,I,0.0,0.0,1500.0,Poker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00C017    ,,,,,,,Betting,,,,,,,,,,,2012-11-18,22527_SALE,22527.0,I,0.0,0.0,4000.0,Poker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00C017    ,,,,,,,Betting,,,,,,,,,,,2012-11-24,22527_SALE,22527.0,I,0.0,0.0,200.0,Poker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00C017    ,,,,,,,Betting,,,,,,,,,,,2012-11-25,22527_SALE,22527.0,I,0.0,0.0,500.0,Poker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00C017    ,,,,,,,Betting,,,,,,,,,,,2012-11-30,22527_SALE,22527.0,I,0.0,0.0,1000.0,Poker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00C017    ,,,,,,,Betting,,,,,,,,,,,2012-12-01,22527_SALE,22527.0,I,0.0,0.0,1000.0,Poker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00C017    ,,,,,,,Betting,,,,,,,,,,,2012-12-02,22508_RTNS,22508.0,I,0.0,0.0,233.0,Bingo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00C017    ,,,,,,,Betting,,,,,,,,,,,2012-12-14,22527_SALE,22527.0,I,0.0,0.0,500.0,Poker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00C017    ,,,,,,,Betting,,,,,,,,,,,2012-12-21,22527_SALE,22527.0,I,0.0,0.0,500.0,Poker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00C017    ,,,,,,,Betting,,,,,,,,,,,2012-12-29,22508_RTNS,22508.0,I,0.0,0.0,34.0,Bingo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00C017    ,,,,,,,Betting,,,,,,,,,,,2012-12-29,22527_SALE,22527.0,I,0.0,0.0,600.0,Poker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-09-11,45,17.0,M,0.0,0.0,460.89,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-09-23,5,11.0,M,0.0,0.0,1194.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-09-30,385,6.0,M,0.0,0.0,280.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-10-08,40,6.0,M,0.0,0.0,511.31,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-11-08,2,9.0,M,1.0,0.0,0.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-11-25,40,6.0,M,0.0,0.0,474.31,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-12-09,42,4.0,M,0.0,0.0,610.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01148BP   ,,,,,,,Betting,,,,,,,,,,,2012-10-17,GWIL_SPRT,0.0,I,0.0,0.0,800.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01148BP   ,,,,,,,Betting,,,,,,,,,,,2012-11-20,BETC_RET,0.0,I,0.0,0.0,500.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01148BP   ,,,,,,,Betting,,,,,,,,,,,2012-12-09,BONS_SPRB,0.0,I,0.0,0.0,100.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01152SJ   ,,,,,,,Betting,,,,,,,,,,,2012-09-01,22527_SALE,22527.0,I,0.0,0.0,884.788,Poker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01152SJ   ,,,,,,,Betting,,,,,,,,,,,2012-09-01,22528_SALE,22528.0,I,0.0,0.0,631.9914,Casino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01152SJ   ,,,,,,,Betting,,,,,,,,,,,2012-09-04,22527_SALE,22527.0,I,0.0,0.0,509.8954,Poker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01152SJ   ,,,,,,,Betting,,,,,,,,,,,2012-09-04,22528_SALE,22528.0,I,0.0,0.0,630.2786,Casino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01152SJ   ,,,,,,,Betting,,,,,,,,,,,2012-09-06,22527_SALE,22527.0,I,0.0,0.0,586.717,Poker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01152SJ   ,,,,,,,Betting,,,,,,,,,,,2012-09-08,22527_SALE,22527.0,I,0.0,0.0,1508.2825,Poker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01152SJ   ,,,,,,,Betting,,,,,,,,,,,2012-09-08,22528_SALE,22528.0,I,0.0,0.0,565.6067,Casino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01152SJ   ,,,,,,,Betting,,,,,,,,,,,2012-09-09,22527_SALE,22527.0,I,0.0,0.0,1628.6644,Poker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01152SJ   ,,,,,,,Betting,,,,,,,,,,,2012-09-09,22528_SALE,22528.0,I,0.0,0.0,1002.2551,Casino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01152SJ   ,,,,,,,Betting,,,,,,,,,,,2012-09-14,22527_SALE,22527.0,I,0.0,0.0,374.4562,Poker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01152SJ   ,,,,,,,Betting,,,,,,,,,,,2012-09-15,22528_SALE,22528.0,I,0.0,0.0,124.0926,Casino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01152SJ   ,,,,,,,Betting,,,,,,,,,,,2012-09-19,22527_SALE,22527.0,I,0.0,0.0,123.2058,Poker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01152SJ   ,,,,,,,Betting,,,,,,,,,,,2012-09-23,22528_SALE,22528.0,I,0.0,0.0,12.3084,Casino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01152SJ   ,,,,,,,Betting,,,,,,,,,,,2012-09-26,22527_SALE,22527.0,I,0.0,0.0,645.7383,Poker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01152SJ   ,,,,,,,Betting,,,,,,,,,,,2012-09-26,22528_SALE,22528.0,I,0.0,0.0,214.0126,Casino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01152SJ   ,,,,,,,Betting,,,,,,,,,,,2012-10-01,22528_SALE,22528.0,I,0.0,0.0,620.0903,Casino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01152SJ   ,,,,,,,Betting,,,,,,,,,,,2012-10-04,22528_SALE,22528.0,I,0.0,0.0,920.4088,Casino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01152SJ   ,,,,,,,Betting,,,,,,,,,,,2012-10-04,22527_SALE,22527.0,I,0.0,0.0,864.3543,Poker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01152SJ   ,,,,,,,Betting,,,,,,,,,,,2012-10-11,22527_SALE,22527.0,I,0.0,0.0,374.5318,Poker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01152SJ   ,,,,,,,Betting,,,,,,,,,,,2012-10-13,22527_SALE,22527.0,I,0.0,0.0,1060.9748,Poker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01152SJ   ,,,,,,,Betting,,,,,,,,,,,2012-10-13,22528_SALE,22528.0,I,0.0,0.0,400.0499,Casino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01152SJ   ,,,,,,,Betting,,,,,,,,,,,2012-10-14,22527_SALE,22527.0,I,0.0,0.0,2365.0121,Poker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01152SJ   ,,,,,,,Betting,,,,,,,,,,,2012-10-14,22528_SALE,22528.0,I,0.0,0.0,949.7415,Casino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01152SJ   ,,,,,,,Betting,,,,,,,,,,,2012-10-15,22528_SALE,22528.0,I,0.0,0.0,1557.7677,Casino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01152SJ   ,,,,,,,Betting,,,,,,,,,,,2012-10-15,22527_SALE,22527.0,I,0.0,0.0,2115.3487,Poker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01152SJ   ,,,,,,,Betting,,,,,,,,,,,2012-10-16,22527_SALE,22527.0,I,0.0,0.0,2239.781,Poker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01152SJ   ,,,,,,,Betting,,,,,,,,,,,2012-10-16,22528_SALE,22528.0,I,0.0,0.0,2177.5649,Casino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01152SJ   ,,,,,,,Betting,,,,,,,,,,,2012-10-17,22527_SALE,22527.0,I,0.0,0.0,4110.1009,Poker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01152SJ   ,,,,,,,Betting,,,,,,,,,,,2012-10-17,22528_SALE,22528.0,I,0.0,0.0,1743.6792,Casino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01152SJ   ,,,,,,,Betting,,,,,,,,,,,2012-10-18,22527_SALE,22527.0,I,0.0,0.0,1120.6735,Poker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01152SJ   ,,,,,,,Betting,,,,,,,,,,,2012-10-18,22528_SALE,22528.0,I,0.0,0.0,961.2875,Casino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01152SJ   ,,,,,,,Betting,,,,,,,,,,,2012-10-19,22527_SALE,22527.0,I,0.0,0.0,171.9011,Poker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01152SJ   ,,,,,,,Betting,,,,,,,,,,,2012-10-20,22528_SALE,22528.0,I,0.0,0.0,930.9276,Casino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01152SJ   ,,,,,,,Betting,,,,,,,,,,,2012-10-25,22527_SALE,22527.0,I,0.0,0.0,1188.54,Poker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01152SJ   ,,,,,,,Betting,,,,,,,,,,,2012-10-25,22528_SALE,22528.0,I,0.0,0.0,3502.2833,Casino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01152SJ   ,,,,,,,Betting,,,,,,,,,,,2012-10-27,22527_SALE,22527.0,I,0.0,0.0,623.6014,Poker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01152SJ   ,,,,,,,Betting,,,,,,,,,,,2012-10-30,22527_SALE,22527.0,I,0.0,0.0,215.4744,Poker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01152SJ   ,,,,,,,Betting,,,,,,,,,,,2012-10-30,22528_SALE,22528.0,I,0.0,0.0,125.4347,Casino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01152SJ   ,,,,,,,Betting,,,,,,,,,,,2012-11-04,22527_SALE,22527.0,I,0.0,0.0,186.544,Poker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01152SJ   ,,,,,,,Betting,,,,,,,,,,,2012-11-04,22528_SALE,22528.0,I,0.0,0.0,621.8132,Casino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01152SJ   ,,,,,,,Betting,,,,,,,,,,,2012-11-05,22527_SALE,22527.0,I,0.0,0.0,1060.8424,Poker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01152SJ   ,,,,,,,Betting,,,,,,,,,,,2012-11-28,22527_SALE,22527.0,I,0.0,0.0,624.1808,Poker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01152SJ   ,,,,,,,Betting,,,,,,,,,,,2012-11-28,22528_SALE,22528.0,I,0.0,0.0,561.7627,Casino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01152SJ   ,,,,,,,Betting,,,,,,,,,,,2012-11-30,22528_SALE,22528.0,I,0.0,0.0,1562.0119,Casino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01152SJ   ,,,,,,,Betting,,,,,,,,,,,2012-12-01,22527_SALE,22527.0,I,0.0,0.0,5451.3013,Poker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01152SJ   ,,,,,,,Betting,,,,,,,,,,,2012-12-01,22528_SALE,22528.0,I,0.0,0.0,3370.3864,Casino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01152SJ   ,,,,,,,Betting,,,,,,,,,,,2012-12-02,22528_SALE,22528.0,I,0.0,0.0,1436.9968,Casino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01152SJ   ,,,,,,,Betting,,,,,,,,,,,2012-12-03,22528_SALE,22528.0,I,0.0,0.0,3622.2833,Casino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01152SJ   ,,,,,,,Betting,,,,,,,,,,,2012-12-03,22527_SALE,22527.0,I,0.0,0.0,3622.2833,Poker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01152SJ   ,,,,,,,Betting,,,,,,,,,,,2012-12-04,22527_SALE,22527.0,I,0.0,0.0,905.5709,Poker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01152SJ   ,,,,,,,Betting,,,,,,,,,,,2012-12-04,22528_SALE,22528.0,I,0.0,0.0,103.0477,Casino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01152SJ   ,,,,,,,Betting,,,,,,,,,,,2012-12-06,22527_SALE,22527.0,I,0.0,0.0,756.3808,Poker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01152SJ   ,,,,,,,Betting,,,,,,,,,,,2012-12-06,22528_SALE,22528.0,I,0.0,0.0,400.5465,Casino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01152SJ   ,,,,,,,Betting,,,,,,,,,,,2012-12-07,22527_SALE,22527.0,I,0.0,0.0,1181.1464,Poker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01152SJ   ,,,,,,,Betting,,,,,,,,,,,2012-12-07,22528_SALE,22528.0,I,0.0,0.0,870.0242,Casino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01152SJ   ,,,,,,,Betting,,,,,,,,,,,2012-12-08,22528_SALE,22528.0,I,0.0,0.0,1309.9826,Casino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01152SJ   ,,,,,,,Betting,,,,,,,,,,,2012-12-09,22527_SALE,22527.0,I,0.0,0.0,1870.4408,Poker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01152SJ   ,,,,,,,Betting,,,,,,,,,,,2012-12-09,22528_SALE,22528.0,I,0.0,0.0,1644.7409,Casino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01152SJ   ,,,,,,,Betting,,,,,,,,,,,2012-12-10,22527_SALE,22527.0,I,0.0,0.0,1355.7315,Poker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01152SJ   ,,,,,,,Betting,,,,,,,,,,,2012-12-11,22528_SALE,22528.0,I,0.0,0.0,313.2207,Casino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01152SJ   ,,,,,,,Betting,,,,,,,,,,,2012-12-12,22527_SALE,22527.0,I,0.0,0.0,1059.388,Poker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01152SJ   ,,,,,,,Betting,,,,,,,,,,,2012-12-17,22528_SALE,22528.0,I,0.0,0.0,135.7116,Casino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01152SJ   ,,,,,,,Betting,,,,,,,,,,,2012-12-18,22527_SALE,22527.0,I,0.0,0.0,279.4609,Poker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01152SJ   ,,,,,,,Betting,,,,,,,,,,,2012-12-18,22528_SALE,22528.0,I,0.0,0.0,137.5665,Casino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01152SJ   ,,,,,,,Betting,,,,,,,,,,,2012-12-26,22527_SALE,22527.0,I,0.0,0.0,456.6832,Poker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01152SJ   ,,,,,,,Betting,,,,,,,,,,,2012-12-26,22528_SALE,22528.0,I,0.0,0.0,493.5025,Casino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01152SJ   ,,,,,,,Betting,,,,,,,,,,,2012-12-27,22527_SALE,22527.0,I,0.0,0.0,1859.4459,Poker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01152SJ   ,,,,,,,Betting,,,,,,,,,,,2012-12-27,22528_SALE,22528.0,I,0.0,0.0,806.0617,Casino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01196ZZ   ,,,,,,,Betting,,,,,,,,,,,2012-09-24,22522_SALE,22522.0,I,0.0,0.0,25.0,Vegas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01196ZZ   ,,,,,,,Betting,,,,,,,,,,,2012-10-20,22528_SALE,22528.0,I,0.0,0.0,190.0,Casino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01196ZZ   ,,,,,,,Betting,,,,,,,,,,,2012-10-23,22522_SALE,22522.0,I,0.0,0.0,25.0,Vegas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01196ZZ   ,,,,,,,Betting,,,,,,,,,,,2012-11-24,22522_SALE,22522.0,I,0.0,0.0,45.0,Vegas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01196ZZ   ,,,,,,,Betting,,,,,,,,,,,2012-11-28,22528_SALE,22528.0,I,0.0,0.0,375.0,Casino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01196ZZ   ,,,,,,,Betting,,,,,,,,,,,2012-12-08,22522_SALE,22522.0,I,0.0,0.0,25.0,Vegas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01196ZZ   ,,,,,,,Betting,,,,,,,,,,,2012-12-15,22522_SALE,22522.0,I,0.0,0.0,25.0,Vegas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01196ZZ   ,,,,,,,Betting,,,,,,,,,,,2012-12-19,22522_SALE,22522.0,I,0.0,0.0,20.0,Vegas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01284UW   ,,,,,,,Betting,,,,,,,,,,,2012-10-15,274,5.0,I,0.0,0.0,10003.5,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01284UW   ,,,,,,,Betting,,,,,,,,,,,2012-11-05,424,17.0,I,1.0,0.0,0.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01284UW   ,,,,,,,Betting,,,,,,,,,,,2012-12-21,46,5.0,I,0.0,0.0,103.71,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01148BP   ,,,,,,,Betting,,,,,,,,,,,2012-10-04,2,9.0,I,2.0,-300.0,0.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22522_SALE,22522.0,Vegas,Vegas Bonus,Vegas,0.0,,,,,,,,,
,,,,,,,Product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BETC_RET,0.0,Sportsbook,Various,Bet Corrections,0.0,,,,,,,,,
,,,,,,,Product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BONS_GAM,0.0,Games,Games Bonus,Games Bonus,0.0,,,,,,,,,
,,,,,,,Product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BONS_SPRB,0.0,Sportsbook,SB Bonus,SB Bonus,0.0,,,,,,,,,
,,,,,,,Product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BONS_VEGA,0.0,Vegas,Vegas Bonus,Vegas Bonus,0.0,,,,,,,,,
,,,,,,,Product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CSH_PPAL,0.0,Adjustments,Banking Correction,PayPal,0.0,,,,,,,,,
,,,,,,,Product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GWIL_SPRT,0.0,Sportsbook,Goodwill Payments,Goodwill Payments,0.0,,,,,,,,,
,,,,,,,Product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,Sportsbook,Various,Manual Bets (Various),1.0,,,,,,,,,
,,,,,,,Product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5.0,Sportsbook,Football,UK Football,1.0,,,,,,,,,
,,,,,,,Product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,16.0,Sportsbook,Other Sports,Boxing,1.0,,,,,,,,,
,,,,,,,Product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,2.0,Sportsbook,Baseball,Baseball,1.0,,,,,,,,,
,,,,,,,Product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182,0.0,Games,FReactor,FReactor,1.0,,,,,,,,,
,,,,,,,Product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,1.0,Sportsbook,American Football,American Football,1.0,,,,,,,,,
,,,,,,,Product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,9.0,Sportsbook,Horse Racing,Horse Racing - Live,1.0,,,,,,,,,
,,,,,,,Product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22508_RTNS,22508.0,Bingo,Bingo VF,Bingo VF Returns,1.0,,,,,,,,,
,,,,,,,Product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22508_STKE,22508.0,Bingo,Bingo VF,Bingo VF Stakes,1.0,,,,,,,,,
,,,,,,,Product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22512_XFER,22512.0,Vegas,Vegas,Vegas Transfers,1.0,,,,,,,,,
,,,,,,,Product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22527_PRCH,22527.0,Poker,Poker Playtech CashIn,Poker Playtech,1.0,,,,,,,,,
,,,,,,,Product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22527_SALE,22527.0,Poker,Poker Playtech CashOut,Poker Playtech,1.0,,,,,,,,,
